Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date,Locally acquired last 24 hours,Under investigation last 24 hours,Active Cases^,Under investigation last 24 hours*,Average daily cases as at 20 Sep 2022,Change in average cases compared to previous week (%),Average daily cases as at 27 Sep 2022,Average daily cases as at 04 Oct 2022,Average daily cases as at 11 Oct 2022,Average daily cases as at 18 Oct 2022,Average daily cases as at 25 Oct 2022,Average daily cases as at 01 Nov 2022,Average daily cases as at 08 Nov 2022,Average daily cases as at 15 Nov 2022,Average daily cases as at 22 Nov 2022,Average daily cases as at 29 Nov 2022,Average daily cases as at 06 Dec 2022,Average daily cases as at 13 Dec 2022,Average daily cases as at 20 Dec 2022,Average daily cases as at 03 Jan 2023,Average daily cases as at 10 Jan 2023,Average daily cases as at 17 Jan 2023,Average daily cases as at 24 Jan 2023
SA,,554.0,2.0,,2796.0,20.0,988.0,2022-09-16,,,2795.0,13.0,,,,,,,,,,,,,,,,,,,
TAS,,84.0,4.0,,379.0,10.0,707.0,2022-09-16,,,910.0,86.0,,,,,,,,,,,,,,,,,,,
ACT,,137.0,0.0,,1040.0,0.0,0.0,2022-09-16,,,594.0,0.0,,,,,,,,,,,,,,,,,,,
NT,,0.0,3.0,,0.0,12.0,398.0,2022-09-16,,,502.0,66.0,,,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-23,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-23,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-23,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-23,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-23,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-23,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-23,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-23,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-23,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-24,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-24,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-24,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-24,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-24,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-24,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-24,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-24,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-24,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-25,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-25,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-25,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-25,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-25,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-25,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-25,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-25,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-25,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-26,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-26,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-26,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-26,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-26,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-26,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-26,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-26,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-26,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-27,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-27,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-27,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-27,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-27,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-27,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-27,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-27,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-27,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-28,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-28,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-28,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-28,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-28,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-28,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-28,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-28,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-28,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-29,,,,,6543.0,- 14.5%,,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-29,,,,,2251.0,- 17.3%,,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-29,,,,,1534.0,- 15.9%,,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-29,,,,,1174.0,- 10.2%,,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-29,,,,,802.0,- 14.5%,,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-29,,,,,485.0,- 9.1%,,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-29,,,,,130.0,- 14.3%,,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-29,,,,,111.0,- 5.1%,,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-29,,,,,57.0,+ 1.5%,,,,,,,,,,,,,,,,,
National,,,,,,,,2022-09-30,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-09-30,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-09-30,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-09-30,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-09-30,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-09-30,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-09-30,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-09-30,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-09-30,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-01,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-01,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-01,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-01,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-01,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-01,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-01,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-01,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-01,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-02,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-02,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-02,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-02,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-02,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-02,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-02,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-02,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-02,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-03,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-03,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-03,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-03,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-03,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-03,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-03,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-03,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-03,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-04,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-04,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-04,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-04,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-04,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-04,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-04,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-04,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-04,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-05,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-05,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-05,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-05,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-05,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-05,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-05,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-05,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-05,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-06,,,,,,- 15.9%,5502.0,,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-06,,,,,,- 18.9%,1827.0,,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-06,,,,,,- 13.4%,1328.0,,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-06,,,,,,- 12.6%,1026.0,,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-06,,,,,,- 19.5%,645.0,,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-06,,,,,,- 13.6%,419.0,,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-06,,,,,,- 9.5%,117.0,,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-06,,,,,,- 18.4%,91.0,,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-06,,,,,,- 13.1%,49.0,,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-07,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-07,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-07,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-07,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-07,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-07,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-07,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-07,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-07,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-08,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-08,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-08,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-08,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-08,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-08,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-08,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-08,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-08,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-09,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-09,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-09,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-09,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-09,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-09,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-09,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-09,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-09,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-10,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-10,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-10,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-10,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-10,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-10,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-10,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-10,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-10,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-11,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-11,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-11,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-11,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-11,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-11,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-11,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-11,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-11,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-12,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-12,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-12,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-12,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-12,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-12,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-12,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-12,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-12,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-13,,,,,,- 5.9%,,5177.0,,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-13,,,,,,- 15.9%,,1536.0,,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-13,,,,,,+ 1.6%,,1349.0,,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-13,,,,,,- 1.9%,,1007.0,,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-13,,,,,,+ 4.7%,,675.0,,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-13,,,,,,- 3.4%,,405.0,,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-13,,,,,,- 22.2%,,91.0,,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-13,,,,,,- 19.5%,,73.0,,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-13,,,,,,- 16.2%,,41.0,,,,,,,,,,,,,,,
National,,,,,,,,2022-10-14,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-14,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-14,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-14,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-14,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-14,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-14,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-14,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-14,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-15,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-15,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-15,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-15,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-15,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-15,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-15,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-15,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-15,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-16,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-16,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-16,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-16,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-16,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-16,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-16,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-16,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-16,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-17,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-17,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-17,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-17,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-17,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-17,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-17,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-17,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-17,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-18,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-18,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-18,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-18,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-18,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-18,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-18,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-18,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-18,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-19,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-19,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-19,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-19,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-19,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-19,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-19,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-19,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-19,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-20,,,,,,- 0.2%,,,5165.0,,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-20,,,,,,+ 12.9%,,,1735.0,,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-20,,,,,,- 12.4%,,,1181.0,,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-20,,,,,,- 3.8%,,,968.0,,,,,,,,,,,,,,
WA,,,,,,,,2022-10-20,,,,,,+ 1.5%,,,685.0,,,,,,,,,,,,,,
SA,,,,,,,,2022-10-20,,,,,,- 9.8%,,,365.0,,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-20,,,,,,+ 8.8%,,,99.0,,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-20,,,,,,+ 25.4%,,,92.0,,,,,,,,,,,,,,
NT,,,,,,,,2022-10-20,,,,,,- 4.5%,,,39.0,,,,,,,,,,,,,,
National,,,,,,,,2022-10-21,,,,,,- 14.4%,,,,4422.0,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-21,,,,,,- 17.1%,,,,1437.0,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-21,,,,,,- 15.3%,,,,1000.0,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-21,,,,,,- 27.1%,,,,706.0,,,,,,,,,,,,,
WA,,,,,,,,2022-10-21,,,,,,+ 0.8%,,,,691.0,,,,,,,,,,,,,
SA,,,,,,,,2022-10-21,,,,,,- 0.5%,,,,363.0,,,,,,,,,,,,,
Tas,,,,,,,,2022-10-21,,,,,,+ 4.0%,,,,103.0,,,,,,,,,,,,,
ACT,,,,,,,,2022-10-21,,,,,,- 5.8%,,,,86.0,,,,,,,,,,,,,
NT,,,,,,,,2022-10-21,,,,,,- 12.3%,,,,35.0,,,,,,,,,,,,,
National,,,,,,,,2022-10-22,,,,,,- 14.4%,,,,4422.0,,,,,,,,,,,,,
NSW,,,,,,,,2022-10-22,,,,,,- 17.1%,,,,1437.0,,,,,,,,,,,,,
Vic,,,,,,,,2022-10-22,,,,,,- 15.3%,,,,1000.0,,,,,,,,,,,,,
Qld,,,,,,,,2022-10-22,,,,,,- 27.1%,,,,706.0,,,,,,,,,,,,,
