Jurisdiction,Active,Recovered,Deaths,Date,Active and Recovered,Total staff cases as at 13 Sep 2022,Total staff cases as at 20 Sep 2022,Total staff cases as at 21 Sep 2022,Total staff cases as at 28 Sep 2022,Total staff cases as at 05 Oct 2022,Total staff cases as at 12 Oct 2022,Total staff cases as at 19 Oct 2022,Total staff cases as at 26 Oct 2022,Total staff cases as at 02 Nov 2022,Total staff cases as at 09 Nov 2022,Total staff cases as at 16 Nov 2022,Total staff cases as at 23 Nov 2022,Total staff cases as at 30 Nov 2022
Australia,,,3394.0,2022-07-31,73976.0,,,,,,,,,,,,,
ACT,,,42.0,2022-07-31,948.0,,,,,,,,,,,,,
NSW,,,1163.0,2022-07-31,24594.0,,,,,,,,,,,,,
NT,,,7.0,2022-07-31,258.0,,,,,,,,,,,,,
QLD,,,479.0,2022-07-31,-479.0,,,,,,,,,,,,,
SA,,,270.0,2022-07-31,5894.0,,,,,,,,,,,,,
TAS,,,36.0,2022-07-31,1884.0,,,,,,,,,,,,,
VIC,,,1188.0,2022-07-31,21373.0,,,,,,,,,,,,,
WA,,,209.0,2022-07-31,6140.0,,,,,,,,,,,,,
Australia,,,3428.0,2022-08-01,74762.0,,,,,,,,,,,,,
ACT,,,42.0,2022-08-01,968.0,,,,,,,,,,,,,
NSW,,,1178.0,2022-08-01,24889.0,,,,,,,,,,,,,
NT,,,7.0,2022-08-01,258.0,,,,,,,,,,,,,
QLD,,,494.0,2022-08-01,-494.0,,,,,,,,,,,,,
SA,,,270.0,2022-08-01,5965.0,,,,,,,,,,,,,
TAS,,,36.0,2022-08-01,1900.0,,,,,,,,,,,,,
VIC,,,1193.0,2022-08-01,21576.0,,,,,,,,,,,,,
WA,,,208.0,2022-08-01,6190.0,,,,,,,,,,,,,
Australia,,,3475.0,2022-08-02,75721.0,,,,,,,,,,,,,
ACT,,,42.0,2022-08-02,973.0,,,,,,,,,,,,,
NSW,,,1204.0,2022-08-02,25212.0,,,,,,,,,,,,,
NT,,,7.0,2022-08-02,258.0,,,,,,,,,,,,,
QLD,,,505.0,2022-08-02,-505.0,,,,,,,,,,,,,
SA,,,275.0,2022-08-02,6116.0,,,,,,,,,,,,,
TAS,,,36.0,2022-08-02,1926.0,,,,,,,,,,,,,
VIC,,,1197.0,2022-08-02,21814.0,,,,,,,,,,,,,
WA,,,209.0,2022-08-02,6244.0,,,,,,,,,,,,,
Australia,,,3515.0,2022-08-03,76624.0,,,,,,,,,,,,,
ACT,,,43.0,2022-08-03,1006.0,,,,,,,,,,,,,
NSW,,,1219.0,2022-08-03,25493.0,,,,,,,,,,,,,
NT,,,9.0,2022-08-03,264.0,,,,,,,,,,,,,
QLD,,,513.0,2022-08-03,-513.0,,,,,,,,,,,,,
SA,,,274.0,2022-08-03,6280.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-03,1952.0,,,,,,,,,,,,,
VIC,,,1209.0,2022-08-03,22018.0,,,,,,,,,,,,,
WA,,,211.0,2022-08-03,6283.0,,,,,,,,,,,,,
Australia,,,3535.0,2022-08-04,77325.0,,,,,,,,,,,,,
ACT,,,44.0,2022-08-04,1059.0,,,,,,,,,,,,,
NSW,,,1224.0,2022-08-04,25671.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-04,269.0,,,,,,,,,,,,,
QLD,,,515.0,2022-08-04,-515.0,,,,,,,,,,,,,
SA,,,278.0,2022-08-04,6376.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-04,1954.0,,,,,,,,,,,,,
VIC,,,1215.0,2022-08-04,22207.0,,,,,,,,,,,,,
WA,,,212.0,2022-08-04,6346.0,,,,,,,,,,,,,
Australia,,,3559.0,2022-08-05,78026.0,,,,,,,,,,,,,
ACT,,,44.0,2022-08-05,1078.0,,,,,,,,,,,,,
NSW,,,1239.0,2022-08-05,25901.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-05,271.0,,,,,,,,,,,,,
QLD,,,518.0,2022-08-05,13603.0,,,,,,,,,,,,,
SA,,,280.0,2022-08-05,6445.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-05,1969.0,,,,,,,,,,,,,
VIC,,,1217.0,2022-08-05,22382.0,,,,,,,,,,,,,
WA,,,214.0,2022-08-05,6377.0,,,,,,,,,,,,,
Australia,,,3559.0,2022-08-06,78026.0,,,,,,,,,,,,,
ACT,,,44.0,2022-08-06,1078.0,,,,,,,,,,,,,
NSW,,,1239.0,2022-08-06,25901.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-06,271.0,,,,,,,,,,,,,
QLD,,,518.0,2022-08-06,13603.0,,,,,,,,,,,,,
SA,,,280.0,2022-08-06,6445.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-06,1969.0,,,,,,,,,,,,,
VIC,,,1217.0,2022-08-06,22382.0,,,,,,,,,,,,,
WA,,,214.0,2022-08-06,6377.0,,,,,,,,,,,,,
Australia,,,3559.0,2022-08-07,78026.0,,,,,,,,,,,,,
ACT,,,44.0,2022-08-07,1078.0,,,,,,,,,,,,,
NSW,,,1239.0,2022-08-07,25901.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-07,271.0,,,,,,,,,,,,,
QLD,,,518.0,2022-08-07,13603.0,,,,,,,,,,,,,
SA,,,280.0,2022-08-07,6445.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-07,1969.0,,,,,,,,,,,,,
VIC,,,1217.0,2022-08-07,22382.0,,,,,,,,,,,,,
WA,,,214.0,2022-08-07,6377.0,,,,,,,,,,,,,
Australia,,,3601.0,2022-08-08,78818.0,,,,,,,,,,,,,
ACT,,,45.0,2022-08-08,1100.0,,,,,,,,,,,,,
NSW,,,1255.0,2022-08-08,26189.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-08,274.0,,,,,,,,,,,,,
QLD,,,524.0,2022-08-08,13705.0,,,,,,,,,,,,,
SA,,,286.0,2022-08-08,6543.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-08,2013.0,,,,,,,,,,,,,
VIC,,,1230.0,2022-08-08,22564.0,,,,,,,,,,,,,
WA,,,214.0,2022-08-08,6430.0,,,,,,,,,,,,,
Australia,,,3639.0,2022-08-09,79442.0,,,,,,,,,,,,,
ACT,,,46.0,2022-08-09,1118.0,,,,,,,,,,,,,
NSW,,,1273.0,2022-08-09,26376.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-09,281.0,,,,,,,,,,,,,
QLD,,,531.0,2022-08-09,13825.0,,,,,,,,,,,,,
SA,,,292.0,2022-08-09,6599.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-09,2044.0,,,,,,,,,,,,,
VIC,,,1234.0,2022-08-09,22762.0,,,,,,,,,,,,,
WA,,,216.0,2022-08-09,6437.0,,,,,,,,,,,,,
Australia,,,3672.0,2022-08-10,80024.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-10,1120.0,,,,,,,,,,,,,
NSW,,,1285.0,2022-08-10,26616.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-10,284.0,,,,,,,,,,,,,
QLD,,,538.0,2022-08-10,13873.0,,,,,,,,,,,,,
SA,,,304.0,2022-08-10,6690.0,,,,,,,,,,,,,
TAS,,,36.0,2022-08-10,2056.0,,,,,,,,,,,,,
VIC,,,1234.0,2022-08-10,22898.0,,,,,,,,,,,,,
WA,,,217.0,2022-08-10,6487.0,,,,,,,,,,,,,
Australia,,,3691.0,2022-08-11,80368.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-11,1122.0,,,,,,,,,,,,,
NSW,,,1293.0,2022-08-11,26769.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-11,291.0,,,,,,,,,,,,,
QLD,,,539.0,2022-08-11,13920.0,,,,,,,,,,,,,
SA,,,309.0,2022-08-11,6723.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-11,2074.0,,,,,,,,,,,,,
VIC,,,1237.0,2022-08-11,22935.0,,,,,,,,,,,,,
WA,,,218.0,2022-08-11,6534.0,,,,,,,,,,,,,
Australia,,,3702.0,2022-08-12,80815.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-12,1122.0,,,,,,,,,,,,,
NSW,,,1295.0,2022-08-12,26884.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-12,294.0,,,,,,,,,,,,,
QLD,,,543.0,2022-08-12,13985.0,,,,,,,,,,,,,
SA,,,309.0,2022-08-12,6763.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-12,2077.0,,,,,,,,,,,,,
VIC,,,1242.0,2022-08-12,23138.0,,,,,,,,,,,,,
WA,,,218.0,2022-08-12,6552.0,,,,,,,,,,,,,
Australia,,,3702.0,2022-08-13,80815.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-13,1122.0,,,,,,,,,,,,,
NSW,,,1295.0,2022-08-13,26884.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-13,294.0,,,,,,,,,,,,,
QLD,,,543.0,2022-08-13,13985.0,,,,,,,,,,,,,
SA,,,309.0,2022-08-13,6763.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-13,2077.0,,,,,,,,,,,,,
VIC,,,1242.0,2022-08-13,23138.0,,,,,,,,,,,,,
WA,,,218.0,2022-08-13,6552.0,,,,,,,,,,,,,
Australia,,,3702.0,2022-08-14,80815.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-14,1122.0,,,,,,,,,,,,,
NSW,,,1295.0,2022-08-14,26884.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-14,294.0,,,,,,,,,,,,,
QLD,,,543.0,2022-08-14,13985.0,,,,,,,,,,,,,
SA,,,309.0,2022-08-14,6763.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-14,2077.0,,,,,,,,,,,,,
VIC,,,1242.0,2022-08-14,23138.0,,,,,,,,,,,,,
WA,,,218.0,2022-08-14,6552.0,,,,,,,,,,,,,
Australia,,,3720.0,2022-08-15,81281.0,,,,,,,,,,,,,
ACT,,,48.0,2022-08-15,1125.0,,,,,,,,,,,,,
NSW,,,1310.0,2022-08-15,27042.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-15,295.0,,,,,,,,,,,,,
QLD,,,543.0,2022-08-15,14065.0,,,,,,,,,,,,,
SA,,,309.0,2022-08-15,6807.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-15,2089.0,,,,,,,,,,,,,
VIC,,,1244.0,2022-08-15,23250.0,,,,,,,,,,,,,
WA,,,219.0,2022-08-15,6608.0,,,,,,,,,,,,,
Australia,,,3742.0,2022-08-16,81863.0,,,,,,,,,,,,,
ACT,,,49.0,2022-08-16,1128.0,,,,,,,,,,,,,
NSW,,,1318.0,2022-08-16,27225.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-16,296.0,,,,,,,,,,,,,
QLD,,,547.0,2022-08-16,14194.0,,,,,,,,,,,,,
SA,,,312.0,2022-08-16,6866.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-16,2128.0,,,,,,,,,,,,,
VIC,,,1250.0,2022-08-16,23376.0,,,,,,,,,,,,,
WA,,,219.0,2022-08-16,6650.0,,,,,,,,,,,,,
Australia,,,3742.0,2022-08-17,81863.0,,,,,,,,,,,,,
NSW,,,1318.0,2022-08-17,27225.0,,,,,,,,,,,,,
VIC,,,1250.0,2022-08-17,23376.0,,,,,,,,,,,,,
QLD,,,547.0,2022-08-17,14194.0,,,,,,,,,,,,,
SA,,,312.0,2022-08-17,6866.0,,,,,,,,,,,,,
WA,,,219.0,2022-08-17,6650.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-17,2128.0,,,,,,,,,,,,,
ACT,,,49.0,2022-08-17,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-17,296.0,,,,,,,,,,,,,
Australia,,,3762.0,2022-08-18,82337.0,,,,,,,,,,,,,
NSW,,,1326.0,2022-08-18,27431.0,,,,,,,,,,,,,
VIC,,,1252.0,2022-08-18,23485.0,,,,,,,,,,,,,
QLD,,,550.0,2022-08-18,14248.0,,,,,,,,,,,,,
SA,,,317.0,2022-08-18,6937.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-18,6681.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-18,2131.0,,,,,,,,,,,,,
ACT,,,50.0,2022-08-18,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-18,296.0,,,,,,,,,,,,,
Australia,,,3772.0,2022-08-19,82795.0,,,,,,,,,,,,,
NSW,,,1333.0,2022-08-19,27630.0,,,,,,,,,,,,,
VIC,,,1252.0,2022-08-19,23602.0,,,,,,,,,,,,,
QLD,,,552.0,2022-08-19,14313.0,,,,,,,,,,,,,
SA,,,318.0,2022-08-19,6977.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-19,6711.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-19,2138.0,,,,,,,,,,,,,
ACT,,,50.0,2022-08-19,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-19,296.0,,,,,,,,,,,,,
Australia,,,3772.0,2022-08-20,82795.0,,,,,,,,,,,,,
NSW,,,1333.0,2022-08-20,27630.0,,,,,,,,,,,,,
VIC,,,1252.0,2022-08-20,23602.0,,,,,,,,,,,,,
QLD,,,552.0,2022-08-20,14313.0,,,,,,,,,,,,,
SA,,,318.0,2022-08-20,6977.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-20,6711.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-20,2138.0,,,,,,,,,,,,,
ACT,,,50.0,2022-08-20,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-20,296.0,,,,,,,,,,,,,
Australia,,,3772.0,2022-08-21,82795.0,,,,,,,,,,,,,
NSW,,,1333.0,2022-08-21,27630.0,,,,,,,,,,,,,
VIC,,,1252.0,2022-08-21,23602.0,,,,,,,,,,,,,
QLD,,,552.0,2022-08-21,14313.0,,,,,,,,,,,,,
SA,,,318.0,2022-08-21,6977.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-21,6711.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-21,2138.0,,,,,,,,,,,,,
ACT,,,50.0,2022-08-21,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-21,296.0,,,,,,,,,,,,,
Australia,,,3772.0,2022-08-22,82795.0,,,,,,,,,,,,,
NSW,,,1333.0,2022-08-22,27630.0,,,,,,,,,,,,,
VIC,,,1252.0,2022-08-22,23602.0,,,,,,,,,,,,,
QLD,,,552.0,2022-08-22,14313.0,,,,,,,,,,,,,
SA,,,318.0,2022-08-22,6977.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-22,6711.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-22,2138.0,,,,,,,,,,,,,
ACT,,,50.0,2022-08-22,1128.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-22,296.0,,,,,,,,,,,,,
Australia,,,3805.0,2022-08-23,83488.0,,,,,,,,,,,,,
NSW,,,1345.0,2022-08-23,27919.0,,,,,,,,,,,,,
VIC,,,1261.0,2022-08-23,23767.0,,,,,,,,,,,,,
QLD,,,555.0,2022-08-23,14449.0,,,,,,,,,,,,,
SA,,,326.0,2022-08-23,7040.0,,,,,,,,,,,,,
WA,,,220.0,2022-08-23,6762.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-23,2124.0,,,,,,,,,,,,,
ACT,,,51.0,2022-08-23,1130.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-23,297.0,,,,,,,,,,,,,
Australia,,,3826.0,2022-08-24,83752.0,,,,,,,,,,,,,
NSW,,,1350.0,2022-08-24,28045.0,,,,,,,,,,,,,
VIC,,,1267.0,2022-08-24,23792.0,,,,,,,,,,,,,
QLD,,,563.0,2022-08-24,14516.0,,,,,,,,,,,,,
SA,,,327.0,2022-08-24,7073.0,,,,,,,,,,,,,
WA,,,221.0,2022-08-24,6755.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-24,2131.0,,,,,,,,,,,,,
ACT,,,51.0,2022-08-24,1143.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-24,297.0,,,,,,,,,,,,,
Australia,,,3847.0,2022-08-25,84223.0,,,,,,,,,,,,,
NSW,,,1366.0,2022-08-25,28216.0,,,,,,,,,,,,,
VIC,,,1268.0,2022-08-25,23915.0,,,,,,,,,,,,,
QLD,,,563.0,2022-08-25,14596.0,,,,,,,,,,,,,
SA,,,330.0,2022-08-25,7107.0,,,,,,,,,,,,,
WA,,,221.0,2022-08-25,6813.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-25,2135.0,,,,,,,,,,,,,
ACT,,,52.0,2022-08-25,1144.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-25,297.0,,,,,,,,,,,,,
Australia,,,3851.0,2022-08-26,84402.0,,,,,,,,,,,,,
NSW,,,1368.0,2022-08-26,28288.0,,,,,,,,,,,,,
VIC,,,1268.0,2022-08-26,23940.0,,,,,,,,,,,,,
QLD,,,564.0,2022-08-26,14624.0,,,,,,,,,,,,,
SA,,,330.0,2022-08-26,7132.0,,,,,,,,,,,,,
WA,,,222.0,2022-08-26,6833.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-26,2143.0,,,,,,,,,,,,,
ACT,,,52.0,2022-08-26,1145.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-26,297.0,,,,,,,,,,,,,
Australia,,,3851.0,2022-08-27,84402.0,,,,,,,,,,,,,
NSW,,,1368.0,2022-08-27,28288.0,,,,,,,,,,,,,
VIC,,,1268.0,2022-08-27,23940.0,,,,,,,,,,,,,
QLD,,,564.0,2022-08-27,14624.0,,,,,,,,,,,,,
SA,,,330.0,2022-08-27,7132.0,,,,,,,,,,,,,
WA,,,222.0,2022-08-27,6833.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-27,2143.0,,,,,,,,,,,,,
ACT,,,52.0,2022-08-27,1145.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-27,297.0,,,,,,,,,,,,,
Australia,,,3851.0,2022-08-28,84402.0,,,,,,,,,,,,,
NSW,,,1368.0,2022-08-28,28288.0,,,,,,,,,,,,,
VIC,,,1268.0,2022-08-28,23940.0,,,,,,,,,,,,,
QLD,,,564.0,2022-08-28,14624.0,,,,,,,,,,,,,
SA,,,330.0,2022-08-28,7132.0,,,,,,,,,,,,,
WA,,,222.0,2022-08-28,6833.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-28,2143.0,,,,,,,,,,,,,
ACT,,,52.0,2022-08-28,1145.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-28,297.0,,,,,,,,,,,,,
Australia,,,3851.0,2022-08-29,84402.0,,,,,,,,,,,,,
NSW,,,1368.0,2022-08-29,28288.0,,,,,,,,,,,,,
VIC,,,1268.0,2022-08-29,23940.0,,,,,,,,,,,,,
QLD,,,564.0,2022-08-29,14624.0,,,,,,,,,,,,,
SA,,,330.0,2022-08-29,7132.0,,,,,,,,,,,,,
WA,,,222.0,2022-08-29,6833.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-29,2143.0,,,,,,,,,,,,,
ACT,,,52.0,2022-08-29,1145.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-29,297.0,,,,,,,,,,,,,
Australia,,,3868.0,2022-08-30,84996.0,,,,,,,,,,,,,
NSW,,,1380.0,2022-08-30,28552.0,,,,,,,,,,,,,
VIC,,,1269.0,2022-08-30,24098.0,,,,,,,,,,,,,
QLD,,,564.0,2022-08-30,14736.0,,,,,,,,,,,,,
SA,,,332.0,2022-08-30,7119.0,,,,,,,,,,,,,
WA,,,223.0,2022-08-30,6860.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-30,2154.0,,,,,,,,,,,,,
ACT,,,53.0,2022-08-30,1180.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-30,297.0,,,,,,,,,,,,,
Australia,,,3889.0,2022-08-31,85344.0,,,,,,,,,,,,,
NSW,,,1391.0,2022-08-31,28705.0,,,,,,,,,,,,,
VIC,,,1275.0,2022-08-31,24206.0,,,,,,,,,,,,,
QLD,,,567.0,2022-08-31,14782.0,,,,,,,,,,,,,
SA,,,333.0,2022-08-31,7127.0,,,,,,,,,,,,,
WA,,,223.0,2022-08-31,6881.0,,,,,,,,,,,,,
TAS,,,37.0,2022-08-31,2157.0,,,,,,,,,,,,,
ACT,,,53.0,2022-08-31,1189.0,,,,,,,,,,,,,
NT,,,10.0,2022-08-31,297.0,,,,,,,,,,,,,
Australia,,,3904.0,2022-09-01,85652.0,,,,,,,,,,,,,
NSW,,,1403.0,2022-09-01,28861.0,,,,,,,,,,,,,
VIC,,,1277.0,2022-09-01,24292.0,,,,,,,,,,,,,
QLD,,,567.0,2022-09-01,14797.0,,,,,,,,,,,,,
SA,,,333.0,2022-09-01,7146.0,,,,,,,,,,,,,
WA,,,224.0,2022-09-01,6895.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-01,2174.0,,,,,,,,,,,,,
ACT,,,53.0,2022-09-01,1190.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-01,297.0,,,,,,,,,,,,,
Australia,,,3913.0,2022-09-02,85848.0,,,,,,,,,,,,,
NSW,,,1406.0,2022-09-02,28980.0,,,,,,,,,,,,,
VIC,,,1278.0,2022-09-02,24310.0,,,,,,,,,,,,,
QLD,,,569.0,2022-09-02,14794.0,,,,,,,,,,,,,
SA,,,334.0,2022-09-02,7154.0,,,,,,,,,,,,,
WA,,,226.0,2022-09-02,6948.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-02,2175.0,,,,,,,,,,,,,
ACT,,,53.0,2022-09-02,1190.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-02,297.0,,,,,,,,,,,,,
Australia,,,3913.0,2022-09-03,85848.0,,,,,,,,,,,,,
NSW,,,1406.0,2022-09-03,28980.0,,,,,,,,,,,,,
VIC,,,1278.0,2022-09-03,24310.0,,,,,,,,,,,,,
QLD,,,569.0,2022-09-03,14794.0,,,,,,,,,,,,,
SA,,,334.0,2022-09-03,7154.0,,,,,,,,,,,,,
WA,,,226.0,2022-09-03,6948.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-03,2175.0,,,,,,,,,,,,,
ACT,,,53.0,2022-09-03,1190.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-03,297.0,,,,,,,,,,,,,
Australia,,,3913.0,2022-09-04,85848.0,,,,,,,,,,,,,
NSW,,,1406.0,2022-09-04,28980.0,,,,,,,,,,,,,
VIC,,,1278.0,2022-09-04,24310.0,,,,,,,,,,,,,
QLD,,,569.0,2022-09-04,14794.0,,,,,,,,,,,,,
SA,,,334.0,2022-09-04,7154.0,,,,,,,,,,,,,
WA,,,226.0,2022-09-04,6948.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-04,2175.0,,,,,,,,,,,,,
ACT,,,53.0,2022-09-04,1190.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-04,297.0,,,,,,,,,,,,,
Australia,,,3913.0,2022-09-05,85848.0,,,,,,,,,,,,,
NSW,,,1406.0,2022-09-05,28980.0,,,,,,,,,,,,,
VIC,,,1278.0,2022-09-05,24310.0,,,,,,,,,,,,,
QLD,,,569.0,2022-09-05,14794.0,,,,,,,,,,,,,
SA,,,334.0,2022-09-05,7154.0,,,,,,,,,,,,,
WA,,,226.0,2022-09-05,6948.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-05,2175.0,,,,,,,,,,,,,
ACT,,,53.0,2022-09-05,1190.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-05,297.0,,,,,,,,,,,,,
Australia,,,3922.0,2022-09-06,86209.0,,,,,,,,,,,,,
NSW,,,1409.0,2022-09-06,29195.0,,,,,,,,,,,,,
VIC,,,1278.0,2022-09-06,24381.0,,,,,,,,,,,,,
QLD,,,571.0,2022-09-06,14794.0,,,,,,,,,,,,,
SA,,,335.0,2022-09-06,7164.0,,,,,,,,,,,,,
WA,,,227.0,2022-09-06,6997.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-06,2176.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-06,1205.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-06,297.0,,,,,,,,,,,,,
Australia,,,3936.0,2022-09-07,86463.0,,,,,,,,,,,,,
NSW,,,1417.0,2022-09-07,29282.0,,,,,,,,,,,,,
VIC,,,1280.0,2022-09-07,24445.0,,,,,,,,,,,,,
QLD,,,574.0,2022-09-07,14836.0,,,,,,,,,,,,,
SA,,,335.0,2022-09-07,7176.0,,,,,,,,,,,,,
WA,,,228.0,2022-09-07,7020.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-07,2185.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-07,1222.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-07,297.0,,,,,,,,,,,,,
Australia,,,3941.0,2022-09-08,86602.0,,,,,,,,,,,,,
NSW,,,1421.0,2022-09-08,29330.0,,,,,,,,,,,,,
VIC,,,1281.0,2022-09-08,24509.0,,,,,,,,,,,,,
QLD,,,574.0,2022-09-08,14842.0,,,,,,,,,,,,,
SA,,,335.0,2022-09-08,7193.0,,,,,,,,,,,,,
WA,,,228.0,2022-09-08,7022.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-08,2185.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-08,1224.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-08,297.0,,,,,,,,,,,,,
Australia,,,3952.0,2022-09-09,86787.0,,,,,,,,,,,,,
NSW,,,1424.0,2022-09-09,29411.0,,,,,,,,,,,,,
VIC,,,1284.0,2022-09-09,24560.0,,,,,,,,,,,,,
QLD,,,575.0,2022-09-09,14864.0,,,,,,,,,,,,,
SA,,,336.0,2022-09-09,7208.0,,,,,,,,,,,,,
WA,,,231.0,2022-09-09,7038.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-09,2185.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-09,1224.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-09,297.0,,,,,,,,,,,,,
Australia,,,3952.0,2022-09-10,86787.0,,,,,,,,,,,,,
NSW,,,1424.0,2022-09-10,29411.0,,,,,,,,,,,,,
VIC,,,1284.0,2022-09-10,24560.0,,,,,,,,,,,,,
QLD,,,575.0,2022-09-10,14864.0,,,,,,,,,,,,,
SA,,,336.0,2022-09-10,7208.0,,,,,,,,,,,,,
WA,,,231.0,2022-09-10,7038.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-10,2185.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-10,1224.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-10,297.0,,,,,,,,,,,,,
Australia,,,3952.0,2022-09-11,86787.0,,,,,,,,,,,,,
NSW,,,1424.0,2022-09-11,29411.0,,,,,,,,,,,,,
VIC,,,1284.0,2022-09-11,24560.0,,,,,,,,,,,,,
QLD,,,575.0,2022-09-11,14864.0,,,,,,,,,,,,,
SA,,,336.0,2022-09-11,7208.0,,,,,,,,,,,,,
WA,,,231.0,2022-09-11,7038.0,,,,,,,,,,,,,
TAS,,,37.0,2022-09-11,2185.0,,,,,,,,,,,,,
ACT,,,55.0,2022-09-11,1224.0,,,,,,,,,,,,,
NT,,,10.0,2022-09-11,297.0,,,,,,,,,,,,,
Australia,,,3952.0,2022-09-12,86787.0,,,,,,,,,,,,,
NSW,,,1424.0,2022-09-12,29411.0,,,,,,,,,,,,,
VIC,,,1284.0,2022-09-12,24560.0,,,,,,,,,,,,,
QLD,,,575.0,2022-09-12,14864.0,,,,,,,,,,,,,
SA,,,336.0,2022-09-12,7208.0,,,,,,,,,,,,,
WA,,,231.0,2022-09-12,7038.0,,,,,,,,,,,,,
